l_hip,l_knee,l_ankle,r_hip,r_knee,r_ankle,l_shoulder,l_elbow,r_shoulder,r_elbow,rad_l_hip,rad_l_knee,rad_l_ankle,rad_r_hip,rad_r_knee,rad_r_ankle,rad_l_shoulder,rad_l_elbow,rad_r_shoulder,rad_r_elbow
64.21689921911315,267.13521102434567,7.448451336700702,64.21689921911315,267.13521102434567,7.448451336700702,35.05352282957879,357.5476641062402,35.05352282957879,357.5476641062402,1.1207963267949,4.662388980384686,0.13,1.1207963267949,4.662388980384686,0.13,0.611799387799149,6.240383971468639,0.611799387799149,6.240383971468639
64.25123085019739,267.0861658370825,7.448451336700702,64.25123085019739,267.0861658370825,7.448451336700702,35.05352282957879,357.63020715640414,35.05352282957879,357.63020715640414,1.1213955267949,4.6615329803846866,0.13,1.1213955267949,4.6615329803846866,0.13,0.611799387799149,6.241824619468639,0.611799387799149,6.241824619468639
64.44919922757099,266.8033538694059,7.448451336700702,64.44919922757099,266.8033538694059,7.448451336700702,35.05352282957879,358.1061796980038,35.05352282957879,358.1061796980038,1.1248507267949,4.656596980384686,0.13,1.1248507267949,4.656596980384686,0.13,0.611799387799149,6.2501319074686394,0.611799387799149,6.2501319074686394
64.8709649197227,266.2008314520464,7.448451336700702,64.8709649197227,266.2008314520464,7.448451336700702,35.05352282957879,359.12022492642,35.05352282957879,359.12022492642,1.1322119267949,4.646080980384687,0.13,1.1322119267949,4.646080980384687,0.13,0.611799387799149,6.2678303354686395,0.611799387799149,6.2678303354686395
65.49005727651746,265.3164137994824,7.448451336700702,65.49005727651746,265.3164137994824,7.448451336700702,35.05352282957879,0.6086998356850903,35.05352282957879,0.6086998356850903,1.1430171267949,4.6306449803846865,0.13,1.1430171267949,4.6306449803846865,0.13,0.611799387799149,0.0106238162890533,0.611799387799149,0.0106238162890533
66.22225150207103,264.27042204869156,7.448451336700702,66.22225150207103,264.27042204869156,7.448451336700702,35.05352282957879,2.369103952266059,35.05352282957879,2.369103952266059,1.1557963267949,4.6123889803846865,0.13,1.1557963267949,4.6123889803846865,0.13,0.611799387799149,0.0413486642890533,0.611799387799149,0.0413486642890533
66.95444572762462,263.22443029790077,7.448451336700702,66.95444572762462,263.22443029790077,7.448451336700702,35.05352282957879,4.129508068847027,35.05352282957879,4.129508068847027,1.1685755267949,4.594132980384686,0.13,1.1685755267949,4.594132980384686,0.13,0.611799387799149,0.0720735122890533,0.611799387799149,0.0720735122890533
67.57353808441937,262.3400126453368,7.448451336700702,67.57353808441937,262.3400126453368,7.448451336700702,35.05352282957879,5.61798297811213,35.05352282957879,5.61798297811213,1.1793807267949,4.578696980384686,0.13,1.1793807267949,4.578696980384686,0.13,0.611799387799149,0.0980523002890532,0.611799387799149,0.0980523002890532
67.99530377657108,261.7374902279772,7.448451336700702,67.99530377657108,261.7374902279772,7.448451336700702,35.05352282957879,6.632028206528282,35.05352282957879,6.632028206528282,1.1867419267949,4.568180980384686,0.13,1.1867419267949,4.568180980384686,0.13,0.611799387799149,0.115750728289053,0.611799387799149,0.115750728289053
68.19327215394468,261.4546782603007,7.448451336700702,68.19327215394468,261.4546782603007,7.448451336700702,35.05352282957879,7.108000748127956,35.05352282957879,7.108000748127956,1.1901971267949,4.563244980384686,0.13,1.1901971267949,4.563244980384686,0.13,0.611799387799149,0.124058016289053,0.611799387799149,0.124058016289053
68.22760378502892,261.40563307303745,7.448451336700702,68.22760378502892,261.40563307303745,7.448451336700702,35.05352282957879,7.19054379829192,35.05352282957879,7.19054379829192,1.1907963267949,4.562388980384686,0.13,1.1907963267949,4.562388980384686,0.13,0.611799387799149,0.125498664289053,0.611799387799149,0.125498664289053
68.22760378502892,261.40563307303745,7.448451336700702,68.22760378502892,261.40563307303745,7.448451336700702,35.05352282957879,7.19054379829192,35.05352282957879,7.19054379829192,1.1907963267949,4.562388980384686,0.13,1.1907963267949,4.562388980384686,0.13,0.611799387799149,0.125498664289053,0.611799387799149,0.125498664289053
68.2170727181709,261.41046011280855,7.4493123193528765,68.2170727181709,261.41046011280855,7.4493123193528765,35.05545915517961,7.192525938762003,35.05545915517961,7.192525938762003,1.19061252500448,4.562473228121816,0.130015026982083,1.19061252500448,4.562473228121816,0.130015026982083,0.611833183056274,0.125533259166493,0.611833183056274,0.125533259166493
68.14589771089932,261.44308402408257,7.45513133535166,68.14589771089932,261.44308402408257,7.45513133535166,35.068545957360115,7.205922384181847,35.068545957360115,7.205922384181847,1.18937028678246,4.563042622788426,0.130116587970488,1.18937028678246,4.563042622788426,0.130116587970488,0.612061590842881,0.125767071247133,0.612061590842881,0.125767071247133
67.9602859208787,261.52816139605767,7.470306296578796,67.9602859208787,261.52816139605767,7.470306296578796,35.10267401538891,7.240857936837215,35.10267401538891,7.240857936837215,1.18613074991608,4.564527503048336,0.130381441007764,1.18613074991608,4.564527503048336,0.130381441007764,0.612657237822795,0.126376811666973,0.612657237822795,0.126376811666973
67.61363425128762,261.6870533125486,7.498647306838825,67.61363425128762,261.6870533125486,7.498647306838825,35.16641214481622,7.306104156674461,35.16641214481622,7.306104156674461,1.18008053692418,4.567300690145906,0.130876084950143,1.18008053692418,4.567300690145906,0.130876084950143,0.613769678040364,0.127515573027613,0.613769678040364,0.127515573027613
67.06621675318675,261.93796863482754,7.5434022187321785,67.06621675318675,261.93796863482754,7.5434022187321785,35.267064674157645,7.409138197923995,35.267064674157645,7.409138197923995,1.17052629919929,4.5716799886633765,0.131657205519122,1.17052629919929,4.5716799886633765,0.131657205519122,0.615526396077832,0.129313856289053,0.615526396077832,0.129313856289053
