l_hip,l_knee,l_ankle,r_hip,r_knee,r_ankle,l_shoulder,l_elbow,r_shoulder,r_elbow,rad_l_hip,rad_l_knee,rad_l_ankle,rad_r_hip,rad_r_knee,rad_r_ankle,rad_l_shoulder,rad_l_elbow,rad_r_shoulder,rad_r_elbow
81.09838321347645,236.66287579697598,92.23874098954771,81.09838321347645,236.66287579697598,92.23874098954771,48.645562296657616,343.27969320214805,48.645562296657616,343.27969320214805,1.4154338051192634,4.13054639989563,1.60986972816186,1.4154338051192634,4.13054639989563,1.60986972816186,0.84902522856069,5.99136090161348,0.84902522856069,5.99136090161348
79.75697284076895,236.43958759033148,93.00343956889996,79.75697284076895,236.43958759033148,93.00343956889996,51.41456455805225,339.26155113519167,51.41456455805225,339.26155113519167,1.3920217774951134,4.12664928550881,1.62321623615688,1.3920217774951134,4.12664928550881,1.62321623615688,0.897353435017195,5.9212310927322,0.897353435017195,5.9212310927322
78.39569870308453,236.2222151759704,93.78208612094515,78.39569870308453,236.2222151759704,93.78208612094515,53.81266947281202,335.97951803723805,53.81266947281202,335.97951803723805,1.3682630617702736,4.1228554211752,1.63680618219937,1.3682630617702736,4.1228554211752,1.63680618219937,0.939208261588011,5.86394880901348,0.939208261588011,5.86394880901348
77.01402293554871,236.0114667293838,94.5745103350673,77.01402293554871,236.0114667293838,94.5745103350673,55.9787231519243,333.1637953737248,55.9787231519243,333.1637953737248,1.3441482704317536,4.1191771668888,1.65063659380833,1.3441482704317536,4.1191771668888,1.65063659380833,0.977013030063457,5.81480517771215,0.977013030063457,5.81480517771215
75.61142887169927,235.80806470833798,95.3805064199628,75.61142887169927,235.80806470833798,95.3805064199628,57.98118965863742,330.68122049292515,57.98118965863742,330.68122049292515,1.3196683859486535,4.11562713191634,1.66470387924794,1.3196683859486535,4.11562713191634,1.66470387924794,1.01196266376651,5.77147607211489,1.01196266376651,5.77147607211489
74.18742417155856,235.61274528614848,96.19983054229328,74.18742417155856,235.61274528614848,96.19983054229328,59.85978907580267,328.45442314583204,59.85978907580267,328.45442314583204,1.2948148153673236,4.11221816490604,1.67900378282362,1.2948148153673236,4.11221816490604,1.67900378282362,1.04475040892209,5.73261112663344,1.04475040892209,5.73261112663344
72.74154407696184,235.42625767718468,97.03219824585352,72.74154407696184,235.42625767718468,97.03219824585352,61.639957272081254,326.43374876737647,61.639957272081254,326.43374876737647,1.2695794471275637,4.10896334211545,1.69353133983801,1.2695794471275637,4.10896334211545,1.69353133983801,1.07582020518644,5.6973437056187,1.07582020518644,5.6973437056187
71.27335477371092,235.24936334838898,97.8772818778998,71.27335477371092,235.24936334838898,97.8772818778998,63.33910296788869,324.5851081208502,63.33910296788869,324.5851081208502,1.2439547097432735,4.10587595364986,1.70828083167193,1.2439547097432735,4.10587595364986,1.70828083167193,1.10547589204937,5.66507883965062,1.10547589204937,5.66507883965062
69.78245683559484,235.08283511135986,98.73470805304585,69.78245683559484,235.08283511135986,98.73470805304585,64.96972200443898,322.8839293193213,64.96972200443898,322.8839293193213,1.2179336319119534,4.10296948761616,1.72324574152101,1.2179336319119534,4.10296948761616,1.72324574152101,1.13393556308287,5.63538766839881,1.13393556308287,5.63538766839881
68.26848872054398,234.9274560905636,99.60405518889269,68.26848872054398,234.9274560905636,99.60405518889269,66.54110735416032,321.3118366672519,66.54110735416032,321.3118366672519,1.1915099035341035,4.10025761211474,1.73841871138432,1.1915099035341035,4.10025761211474,1.73841871138432,1.16136141125311,5.60794947547379,1.16136141125311,5.60794947547379
